query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_4733,220668.lp_0305,2.43e-87,256.0,"COG0509@1|root,COG0509@2|Bacteria,1U670@1239|Firmicutes,4IFXJ@91061|Bacilli,3F784@33958|Lactobacillaceae",91061|Bacilli,E,Glycine cleavage H-protein,gcsH1,-,-,ko:K02437,"ko00260,ko00630,ko01100,ko01110,ko01130,ko01200,map00260,map00630,map01100,map01110,map01130,map01200",M00532,R01221,"RC00022,RC02834","ko00000,ko00001,ko00002",-,-,-,GCV_H
Cluster_4734,220668.lp_3346,2.84e-86,253.0,"COG3189@1|root,COG3189@2|Bacteria,1VABH@1239|Firmicutes,4HKI2@91061|Bacilli,3F715@33958|Lactobacillaceae",91061|Bacilli,S,"Protein of unknown function, DUF488",yeaO,-,-,-,-,-,-,-,-,-,-,-,DUF488
Cluster_4736,562983.HMPREF0433_01301,3.32e-14,75.5,"COG0464@1|root,COG0464@2|Bacteria,1TPQZ@1239|Firmicutes,4HCQK@91061|Bacilli,3WEVD@539002|Bacillales incertae sedis",91061|Bacilli,O,ATPase family associated with various cellular activities (AAA),spoVK,-,-,ko:K06413,-,-,-,-,ko00000,-,-,-,"AAA,Beta_helix"
Cluster_4737,220668.lp_0667,1.5e-64,198.0,"29PX8@1|root,30AVK@2|Bacteria,1U75Q@1239|Firmicutes,4IH0C@91061|Bacilli,3F90G@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4739,220668.lp_0667,6.15e-73,219.0,"29PX8@1|root,30AVK@2|Bacteria,1U75Q@1239|Firmicutes,4IH0C@91061|Bacilli,3F90G@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4740,1423807.BACO01000049_gene1426,3.68e-39,134.0,"2FK0I@1|root,34BNT@2|Bacteria,1W13M@1239|Firmicutes,4HYMN@91061|Bacilli,3F73N@33958|Lactobacillaceae",91061|Bacilli,S,Protein of unknown function (DUF806),-,-,-,-,-,-,-,-,-,-,-,-,DUF806
Cluster_4741,797515.HMPREF9103_02001,4.08e-78,233.0,"2BAF6@1|root,323VN@2|Bacteria,1UQAF@1239|Firmicutes,4IFGF@91061|Bacilli,3F6F2@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4742,797515.HMPREF9103_01697,1.1800000000000001e-59,186.0,"COG0526@1|root,COG0526@2|Bacteria,1U5XH@1239|Firmicutes,4IFKV@91061|Bacilli,3F6NC@33958|Lactobacillaceae",91061|Bacilli,CO,"COG0526, thiol-disulfide isomerase and thioredoxins",-,-,-,-,-,-,-,-,-,-,-,-,Thioredoxin
Cluster_4743,220668.lp_2415,6.15e-73,219.0,"29PX8@1|root,30AVK@2|Bacteria,1U75Q@1239|Firmicutes,4IH0C@91061|Bacilli,3F90G@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4744,220668.lp_3379,1.58e-83,246.0,"2DKTQ@1|root,30ASD@2|Bacteria,1U71P@1239|Firmicutes,4IGW6@91061|Bacilli,3F8V7@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4745,220668.lp_3618,2.6299999999999998e-82,243.0,"COG3731@1|root,COG3731@2|Bacteria,1VG8V@1239|Firmicutes,4HPTF@91061|Bacilli,3F7KY@33958|Lactobacillaceae",91061|Bacilli,G,PTS system glucitol/sorbitol-specific IIA component,pts38A,-,2.7.1.198,ko:K02781,"ko00051,ko02060,map00051,map02060",M00280,R05820,"RC00017,RC03206","ko00000,ko00001,ko00002,ko01000,ko02000",4.A.4.1,-,-,PTSIIA_gutA
Cluster_4747,1136177.KCA1_1107,9.42e-55,174.0,"COG5546@1|root,COG5546@2|Bacteria,1W4HU@1239|Firmicutes,4I17D@91061|Bacilli,3F6KT@33958|Lactobacillaceae",91061|Bacilli,S,Bacteriophage holin,-,-,-,-,-,-,-,-,-,-,-,-,Phage_holin_1
Cluster_4748,1158610.UC3_02386,1.18e-31,115.0,"COG1396@1|root,COG1396@2|Bacteria,1VJKI@1239|Firmicutes,4I3YS@91061|Bacilli,4B3IU@81852|Enterococcaceae",91061|Bacilli,K,Helix-turn-helix XRE-family like proteins,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
Cluster_4749,1108070.G8FUY4_9CAUD,3.7799999999999995e-48,157.0,"4QB1F@10239|Viruses,4QUYH@35237|dsDNA viruses  no RNA stage,4QPSW@28883|Caudovirales,4QKPW@10699|Siphoviridae",10699|Siphoviridae,S,exonuclease activity,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4750,220668.lp_1447,2.7500000000000004e-79,236.0,"29Q62@1|root,30B4Z@2|Bacteria,1U7JB@1239|Firmicutes,4IHG8@91061|Bacilli,3F9T8@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4751,220668.lp_1788,1.4099999999999999e-90,264.0,"COG3860@1|root,COG3860@2|Bacteria,1V6T5@1239|Firmicutes,4HPJA@91061|Bacilli,3F6JC@33958|Lactobacillaceae",91061|Bacilli,S,LuxR family transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,"DUF2087,GIY-YIG"
Cluster_4752,220668.lp_3074,4.93e-82,243.0,"29P95@1|root,30A79@2|Bacteria,1U6A8@1239|Firmicutes,4IG1G@91061|Bacilli,3F7F7@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4753,220668.lp_3134,4.56e-87,255.0,"COG5294@1|root,COG5294@2|Bacteria,1VF0I@1239|Firmicutes,4HPC2@91061|Bacilli,3F83V@33958|Lactobacillaceae",91061|Bacilli,S,Protein of unknown function (DUF1093),-,-,-,-,-,-,-,-,-,-,-,-,DUF1093
Cluster_4754,220668.lp_2742,1.12e-78,234.0,"COG1725@1|root,COG1725@2|Bacteria,1VAC6@1239|Firmicutes,4HKVW@91061|Bacilli,3F721@33958|Lactobacillaceae",91061|Bacilli,K,"Transcriptional regulator, GntR family",-,-,-,-,-,-,-,-,-,-,-,-,GntR
Cluster_4755,220668.lp_3573,4.05e-90,263.0,"2AK1X@1|root,31ARI@2|Bacteria,1V717@1239|Firmicutes,4HIQ9@91061|Bacilli,3F6WW@33958|Lactobacillaceae",91061|Bacilli,S,Pyrimidine dimer DNA glycosylase,-,-,-,-,-,-,-,-,-,-,-,-,Pyr_excise
Cluster_4756,220668.lp_3504,3.61e-84,248.0,"2C4GV@1|root,30A1B@2|Bacteria,1U62A@1239|Firmicutes,4IFRA@91061|Bacilli,3F6V4@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4757,220668.lp_3423,3.34e-80,238.0,"2A5X0@1|root,30UP0@2|Bacteria,1U6DW@1239|Firmicutes,4IG5K@91061|Bacilli,3F7P8@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4758,220668.lp_1358,1.12e-78,234.0,"29P15@1|root,309ZB@2|Bacteria,1U5ZB@1239|Firmicutes,4IFNC@91061|Bacilli,3F6R9@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4759,1133569.AHYZ01000062_gene1495,1.77e-68,219.0,"COG3344@1|root,COG3344@2|Bacteria,1TP9A@1239|Firmicutes,4H9NW@91061|Bacilli,3F4TJ@33958|Lactobacillaceae",91061|Bacilli,L,PFAM RNA-directed DNA polymerase (Reverse transcriptase),-,-,2.7.7.49,ko:K00986,-,-,-,-,"ko00000,ko01000",-,-,-,"GIIM,RVT_1"
Cluster_4760,935836.JAEL01000040_gene4773,4.15e-70,213.0,"COG0640@1|root,COG0640@2|Bacteria,1VFNB@1239|Firmicutes,4HQ6G@91061|Bacilli,1ZQGP@1386|Bacillus",91061|Bacilli,K,"helix_turn_helix, Arsenical Resistance Operon Repressor",cadC,-,-,ko:K21903,-,-,-,-,"ko00000,ko03000",-,-,-,HTH_5
Cluster_4761,1071400.LBUCD034_1016,1.2699999999999999e-45,150.0,"COG3293@1|root,COG3293@2|Bacteria,1U5ZT@1239|Firmicutes,4IFNT@91061|Bacilli,3F6RW@33958|Lactobacillaceae",91061|Bacilli,L,Putative transposase of IS4/5 family (DUF4096),-,-,-,-,-,-,-,-,-,-,-,-,DUF4096
Cluster_4762,1423816.BACQ01000031_gene1124,4.900000000000001e-59,184.0,"COG4679@1|root,COG4679@2|Bacteria,1VB8K@1239|Firmicutes,4HKT7@91061|Bacilli,3F7HF@33958|Lactobacillaceae",91061|Bacilli,S,Phage derived protein Gp49-like (DUF891),-,-,-,-,-,-,-,-,-,-,-,-,Gp49
Cluster_4763,387344.LVIS_1307,9.2e-87,254.0,"COG3293@1|root,COG3293@2|Bacteria,1V7N1@1239|Firmicutes,4HKY8@91061|Bacilli,3F6PZ@33958|Lactobacillaceae",91061|Bacilli,L,Putative transposase of IS4/5 family (DUF4096),-,-,-,-,-,-,-,-,-,-,-,-,DUF4096
Cluster_4766,220668.lp_1064,2.89e-75,236.0,"COG3464@1|root,COG3464@2|Bacteria,1TQ93@1239|Firmicutes,4HDNZ@91061|Bacilli,3F4RD@33958|Lactobacillaceae",91061|Bacilli,L,"PFAM transposase, IS204 IS1001 IS1096 IS1165 family protein",tnpA1,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_ISL3,HTH_Tnp_ISL3,zf-ISL3"
Cluster_4767,1089551.KE386572_gene2504,3.07e-07,52.8,"COG0776@1|root,COG0776@2|Bacteria,1RH5Z@1224|Proteobacteria,2UCDG@28211|Alphaproteobacteria,4BQQ5@82117|unclassified Alphaproteobacteria",28211|Alphaproteobacteria,K,"This protein is one of the two subunits of integration host factor, a specific DNA-binding protein that functions in genetic recombination as well as in transcriptional and translational control",himA,-,-,ko:K04764,-,-,-,-,"ko00000,ko03032,ko03036,ko03400",-,-,-,Bac_DNA_binding
Cluster_4768,1400520.LFAB_17215,2.54e-84,248.0,"COG4633@1|root,COG4633@2|Bacteria,1VE0E@1239|Firmicutes,4HMFJ@91061|Bacilli,3F6KW@33958|Lactobacillaceae",91061|Bacilli,S,Cupredoxin-like domain,-,-,-,-,-,-,-,-,-,-,-,-,Cupredoxin_1
Cluster_4770,632112.C1KFT5_9CAUD,4.16e-13,68.2,"4QAM6@10239|Viruses,4QVEI@35237|dsDNA viruses  no RNA stage,4QPNX@28883|Caudovirales",28883|Caudovirales,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4771,511437.Lbuc_2400,2.27e-66,206.0,"COG0274@1|root,COG0274@2|Bacteria,1TPAJ@1239|Firmicutes,4HAAJ@91061|Bacilli,3F4M3@33958|Lactobacillaceae",91061|Bacilli,F,Catalyzes a reversible aldol reaction between acetaldehyde and D-glyceraldehyde 3-phosphate to generate 2-deoxy- D-ribose 5-phosphate,deoC,-,4.1.2.4,ko:K01619,"ko00030,map00030",-,R01066,"RC00436,RC00437","ko00000,ko00001,ko01000",-,-,-,"DeoC,NUDIX"
Cluster_4774,220668.lp_1913,1.1199999999999999e-82,244.0,"COG0607@1|root,COG0607@2|Bacteria,1VJIW@1239|Firmicutes,4HW5V@91061|Bacilli,3F707@33958|Lactobacillaceae",91061|Bacilli,P,Rhodanese Homology Domain,-,-,-,-,-,-,-,-,-,-,-,-,Rhodanese
Cluster_4775,220668.lp_2205,6.51e-82,242.0,"2DIRP@1|root,3040A@2|Bacteria,1TVPU@1239|Firmicutes,4IFNU@91061|Bacilli,3F6RY@33958|Lactobacillaceae",91061|Bacilli,S,Protein of unknown function (DUF3397),-,-,-,-,-,-,-,-,-,-,-,-,DUF3397
Cluster_4776,1136177.KCA1_0530,9.230000000000001e-73,219.0,"COG0222@1|root,COG0222@2|Bacteria,1V6EI@1239|Firmicutes,4HIGQ@91061|Bacilli,3F6YA@33958|Lactobacillaceae",91061|Bacilli,J,Forms part of the ribosomal stalk which helps the ribosome interact with GTP-bound translation factors. Is thus essential for accurate translation,rplL,-,-,ko:K02935,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,"Ribosomal_L12,Ribosomal_L12_N"
Cluster_4777,220668.lp_0915,2.18e-71,216.0,"2E9BR@1|root,333JH@2|Bacteria,1VI51@1239|Firmicutes,4HQRQ@91061|Bacilli,3F6MA@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF4064
Cluster_4778,220668.lp_0917,1.1199999999999999e-82,244.0,"COG1396@1|root,COG1396@2|Bacteria,1UUX6@1239|Firmicutes,4IFVS@91061|Bacilli,3F751@33958|Lactobacillaceae",91061|Bacilli,K,Helix-turn-helix domain,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
Cluster_4779,220668.lp_1045,4.24e-78,233.0,"COG0093@1|root,COG0093@2|Bacteria,1V3N0@1239|Firmicutes,4HGYR@91061|Bacilli,3F6GT@33958|Lactobacillaceae",91061|Bacilli,J,Binds to 23S rRNA. Forms part of two intersubunit bridges in the 70S ribosome,rplN,"GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0015934,GO:0019843,GO:0022625,GO:0022626,GO:0032991,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0070180,GO:0097159,GO:1901363,GO:1990904",-,ko:K02874,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L14
Cluster_4780,220668.lp_3299,1.37e-83,246.0,"COG1539@1|root,COG1539@2|Bacteria,1VA0I@1239|Firmicutes,4HKKK@91061|Bacilli,3F7N6@33958|Lactobacillaceae",91061|Bacilli,H,"Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin",folB,-,"1.13.11.81,4.1.2.25,5.1.99.8",ko:K01633,"ko00790,ko01100,map00790,map01100","M00126,M00840","R03504,R11037,R11073","RC00721,RC00943,RC01479,RC03333,RC03334","ko00000,ko00001,ko00002,ko01000",-,-,-,FolB
Cluster_4781,220668.lp_0357,5.340000000000001e-72,217.0,"COG3759@1|root,COG3759@2|Bacteria,1VAVU@1239|Firmicutes,4HQHN@91061|Bacilli,3F7NA@33958|Lactobacillaceae",91061|Bacilli,S,Protein of unknown function (DUF1304),-,-,-,ko:K08987,-,-,-,-,ko00000,-,-,-,DUF1304
Cluster_4782,220668.lp_0170,1.66e-75,226.0,"COG3412@1|root,COG3412@2|Bacteria,1VF32@1239|Firmicutes,4HKCN@91061|Bacilli,3F6YE@33958|Lactobacillaceae",91061|Bacilli,S,PTS system fructose IIA component,dhaM,"GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0044237,GO:0047324",2.7.1.121,ko:K05881,"ko00561,map00561",-,R01012,"RC00015,RC00017","ko00000,ko00001,ko01000,ko02000",-,-,-,EIIA-man
Cluster_4783,60520.HR47_05825,2.86e-85,251.0,"COG0720@1|root,COG0720@2|Bacteria,1VEAX@1239|Firmicutes,4HZ0J@91061|Bacilli,3F7HK@33958|Lactobacillaceae",91061|Bacilli,H,6-pyruvoyl tetrahydropterin synthase,-,-,"4.1.2.50,4.2.3.12",ko:K01737,"ko00790,ko01100,map00790,map01100","M00842,M00843","R04286,R09959","RC01117,RC02846,RC02847","ko00000,ko00001,ko00002,ko01000,ko03016",-,-,-,PTPS
Cluster_4784,220668.lp_2763,1.86e-90,264.0,"COG0537@1|root,COG0537@2|Bacteria,1VB6J@1239|Firmicutes,4HN1R@91061|Bacilli,3F6W7@33958|Lactobacillaceae",91061|Bacilli,FG,Scavenger mRNA decapping enzyme C-term binding,-,-,-,-,-,-,-,-,-,-,-,-,HIT
Cluster_4785,220668.lp_0629,2.2700000000000002e-73,221.0,"2E9BR@1|root,333JH@2|Bacteria,1VI51@1239|Firmicutes,4HQRQ@91061|Bacilli,3F6MA@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF4064
Cluster_4786,1423734.JCM14202_438,2.85e-30,112.0,"COG0789@1|root,COG0789@2|Bacteria,1VB69@1239|Firmicutes,4HN6R@91061|Bacilli,3FC69@33958|Lactobacillaceae",91061|Bacilli,K,"helix_turn_helix, mercury resistance",-,-,-,-,-,-,-,-,-,-,-,-,MerR_1
Cluster_4787,220668.lp_0081,6.33e-65,203.0,"COG0693@1|root,COG0693@2|Bacteria,1UG8E@1239|Firmicutes,4HCBM@91061|Bacilli,3F4SD@33958|Lactobacillaceae",91061|Bacilli,S,DJ-1/PfpI family,-,-,-,-,-,-,-,-,-,-,-,-,DJ-1_PfpI
Cluster_4788,220668.lp_0631,4.6499999999999994e-52,167.0,"COG1396@1|root,COG1396@2|Bacteria,1VK84@1239|Firmicutes,4HRBT@91061|Bacilli,3F7WT@33958|Lactobacillaceae",91061|Bacilli,K,Helix-turn-helix domain,-,-,-,-,-,-,-,-,-,-,-,-,"HTH_19,HTH_3"
Cluster_4789,1138822.PL11_10485,1.66e-75,226.0,"29PW5@1|root,30AUG@2|Bacteria,1U74C@1239|Firmicutes,4IGYZ@91061|Bacilli,3F8YJ@33958|Lactobacillaceae",91061|Bacilli,S,Family of unknown function (DUF5388),-,-,-,-,-,-,-,-,-,-,-,-,DUF5388
Cluster_4790,543734.LCABL_04920,7.04e-77,229.0,"COG3412@1|root,COG3412@2|Bacteria,1VF32@1239|Firmicutes,4HKCN@91061|Bacilli,3F6YE@33958|Lactobacillaceae",91061|Bacilli,S,PTS system fructose IIA component,dhaM,"GO:0003674,GO:0003824,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0044237,GO:0047324",2.7.1.121,ko:K05881,"ko00561,map00561",-,R01012,"RC00015,RC00017","ko00000,ko00001,ko01000,ko02000",-,-,-,EIIA-man
Cluster_4791,1400520.LFAB_05370,4.0799999999999997e-69,210.0,"29Q57@1|root,30B46@2|Bacteria,1U7I8@1239|Firmicutes,4IHEX@91061|Bacilli,3F9RA@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4793,220668.lp_0653,4.84e-32,116.0,"2EGZP@1|root,33ART@2|Bacteria,1VKPB@1239|Firmicutes,4HR69@91061|Bacilli,3F8RA@33958|Lactobacillaceae",91061|Bacilli,S,YopX protein,-,-,-,-,-,-,-,-,-,-,-,-,YopX
Cluster_4794,220668.45723567,6.51e-82,242.0,"COG0640@1|root,COG0640@2|Bacteria,1U6UR@1239|Firmicutes,4IGNM@91061|Bacilli,3F8IK@33958|Lactobacillaceae",91061|Bacilli,K,Transcriptional regulator,-,-,-,-,-,-,-,-,-,-,-,-,HTH_20
Cluster_4795,220668.45723578,1.37e-83,246.0,"COG0526@1|root,COG0526@2|Bacteria,1U5XH@1239|Firmicutes,4IFKV@91061|Bacilli,3F6NC@33958|Lactobacillaceae",91061|Bacilli,CO,"COG0526, thiol-disulfide isomerase and thioredoxins",-,-,-,-,-,-,-,-,-,-,-,-,Thioredoxin
Cluster_4796,1449336.JQLO01000001_gene1243,7.840000000000001e-59,184.0,"2FIIN@1|root,34AAP@2|Bacteria,1VZY1@1239|Firmicutes,4HY44@91061|Bacilli",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4797,701521.PECL_1948,1.14e-44,148.0,"29PWH@1|root,30AUV@2|Bacteria,1U74S@1239|Firmicutes,4IGZE@91061|Bacilli,3F8Z3@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4798,220668.lp_1702,6.77e-88,257.0,"COG3152@1|root,COG3152@2|Bacteria,1V90R@1239|Firmicutes,4HWPI@91061|Bacilli,3F6JH@33958|Lactobacillaceae",91061|Bacilli,S,Protein of unknown function (DUF805),-,-,-,-,-,-,-,-,-,-,-,-,DUF805
Cluster_4799,220668.lp_0753,4.960000000000001e-72,217.0,"COG1950@1|root,COG1950@2|Bacteria,1VF4I@1239|Firmicutes,4HNXP@91061|Bacilli,3F7IN@33958|Lactobacillaceae",91061|Bacilli,S,"Mycobacterial 4 TMS phage holin, superfamily IV",yvlD,-,-,ko:K08972,-,-,-,-,ko00000,-,-,-,Phage_holin_4_2
Cluster_4800,220668.lp_1060,2.28e-77,231.0,"COG0099@1|root,COG0099@2|Bacteria,1V3JH@1239|Firmicutes,4HGX6@91061|Bacilli,3F6GN@33958|Lactobacillaceae",91061|Bacilli,J,"Located at the top of the head of the 30S subunit, it contacts several helices of the 16S rRNA. In the 70S ribosome it contacts the 23S rRNA (bridge B1a) and protein L5 of the 50S subunit (bridge B1b), connecting the 2 subunits",rpsM,"GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0019538,GO:0022613,GO:0032991,GO:0034641,GO:0034645,GO:0042254,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044446,GO:0044464,GO:0071704,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02952,"ko03010,map03010","M00178,M00179",-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_S13
Cluster_4801,220668.lp_3095,2.99e-82,243.0,"COG1733@1|root,COG1733@2|Bacteria,1VA9M@1239|Firmicutes,4HNAK@91061|Bacilli,3F6U8@33958|Lactobacillaceae",91061|Bacilli,K,HxlR-like helix-turn-helix,-,-,-,-,-,-,-,-,-,-,-,-,HxlR
Cluster_4802,60520.HR47_13440,1.17e-70,214.0,"2DKRW@1|root,30AJB@2|Bacteria,1U6RY@1239|Firmicutes,4IGJF@91061|Bacilli,3F8DZ@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4803,220668.lp_1159,1.8e-83,246.0,"2EGZM@1|root,33ARR@2|Bacteria,1VNS7@1239|Firmicutes,4HSZW@91061|Bacilli,3F83W@33958|Lactobacillaceae",91061|Bacilli,S,Domain of unknown function (DUF4828),-,-,-,-,-,-,-,-,-,-,-,-,DUF4828
Cluster_4804,220668.lp_3350,7.34e-83,244.0,"2BQC3@1|root,32J76@2|Bacteria,1UQDP@1239|Firmicutes,4IFH8@91061|Bacilli,3F6GE@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4807,220668.lp_0309,8.64e-75,224.0,"29P4E@1|root,30A2M@2|Bacteria,1U63U@1239|Firmicutes,4IFTA@91061|Bacilli,3F6Z3@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4808,60520.HR47_08850,3.93e-78,233.0,"COG2337@1|root,COG2337@2|Bacteria,1VI9C@1239|Firmicutes,4HQBB@91061|Bacilli,3F7QY@33958|Lactobacillaceae",91061|Bacilli,T,"PemK-like, MazF-like toxin of type II toxin-antitoxin system",chpA,-,-,ko:K07171,-,-,-,-,"ko00000,ko01000,ko02048",-,-,-,PemK_toxin
Cluster_4809,1114972.AUAW01000022_gene1270,4.7199999999999996e-61,189.0,"COG1396@1|root,COG1396@2|Bacteria,1UJTE@1239|Firmicutes,4ITF8@91061|Bacilli,3F88N@33958|Lactobacillaceae",91061|Bacilli,K,Helix-turn-helix domain,-,-,-,-,-,-,-,-,-,-,-,-,HTH_3
Cluster_4810,220668.lp_2416,2.77e-78,233.0,"2DKRS@1|root,30AII@2|Bacteria,1U6QR@1239|Firmicutes,4IGI1@91061|Bacilli,3F8BJ@33958|Lactobacillaceae",91061|Bacilli,S,Phage gp6-like head-tail connector protein,-,-,-,-,-,-,-,-,-,-,-,-,Phage_connect_1
Cluster_4811,220668.lp_1352,2.76e-87,256.0,"COG1733@1|root,COG1733@2|Bacteria,1VBKC@1239|Firmicutes,4IFXG@91061|Bacilli,3F782@33958|Lactobacillaceae",91061|Bacilli,K,HxlR-like helix-turn-helix,-,-,-,-,-,-,-,-,-,-,-,-,HxlR
Cluster_4812,1136177.KCA1_0395,1.24e-38,145.0,"COG4932@1|root,COG4932@2|Bacteria,1UV28@1239|Firmicutes,4HWU5@91061|Bacilli,3F7MP@33958|Lactobacillaceae",91061|Bacilli,M,domain protein,-,-,-,-,-,-,-,-,-,-,-,-,MucBP
Cluster_4813,203120.LEUM_A14,2.25e-58,182.0,"2EIVY@1|root,33CM8@2|Bacteria,1VKJ5@1239|Firmicutes,4HRQ2@91061|Bacilli",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4814,908339.HMPREF9265_0224,8.33e-67,203.0,"COG1309@1|root,COG1309@2|Bacteria,1U8A6@1239|Firmicutes,4II84@91061|Bacilli,3FARG@33958|Lactobacillaceae",91061|Bacilli,K,"Bacterial regulatory proteins, tetR family",-,-,-,-,-,-,-,-,-,-,-,-,TetR_N
Cluster_4815,1423732.BALS01000064_gene2233,6.610000000000001e-72,217.0,"29PE3@1|root,32D7A@2|Bacteria,1U7IM@1239|Firmicutes,4IHFA@91061|Bacilli,3F9RV@33958|Lactobacillaceae",91061|Bacilli,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_4816,1136177.KCA1_1107,3.79e-51,164.0,"COG5546@1|root,COG5546@2|Bacteria,1W4HU@1239|Firmicutes,4I17D@91061|Bacilli,3F6KT@33958|Lactobacillaceae",91061|Bacilli,S,Bacteriophage holin,-,-,-,-,-,-,-,-,-,-,-,-,Phage_holin_1
Cluster_4817,1136177.KCA1_1390,4.27e-77,230.0,"COG1302@1|root,COG1302@2|Bacteria,1V731@1239|Firmicutes,4HIS4@91061|Bacilli,3F72W@33958|Lactobacillaceae",91061|Bacilli,S,"Asp23 family, cell envelope-related function",yloU,-,-,-,-,-,-,-,-,-,-,-,Asp23
Cluster_4818,220668.lp_1667,1.05e-77,231.0,"2A1GT@1|root,30PQE@2|Bacteria,1U68C@1239|Firmicutes,4IFZ2@91061|Bacilli,3F7AG@33958|Lactobacillaceae",91061|Bacilli,S,Protein of unknown function (DUF1648),-,-,-,-,-,-,-,-,-,-,-,-,DUF1648
Cluster_4819,220668.lp_0522,1.88e-80,238.0,"COG0736@1|root,COG0736@2|Bacteria,1VA0T@1239|Firmicutes,4HKBI@91061|Bacilli,3F6HC@33958|Lactobacillaceae",91061|Bacilli,I,Transfers the 4'-phosphopantetheine moiety from coenzyme A to a Ser of acyl-carrier-protein,acpS,-,2.7.8.7,ko:K00997,"ko00770,map00770",-,R01625,RC00002,"ko00000,ko00001,ko01000",-,-,iYO844.BSU04620,ACPS
