query,seed_ortholog,evalue,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KEGG_Pathway,KEGG_Module,KEGG_Reaction,KEGG_rclass,BRITE,KEGG_TC,CAZy,BiGG_Reaction,PFAMs
Cluster_5096,593105.S7A_13865,2.35e-38,129.0,"2F6XI@1|root,33ZDJ@2|Bacteria,1NX6N@1224|Proteobacteria,1SQ2K@1236|Gammaproteobacteria,3W13W@53335|Pantoea",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5097,371042.NG99_06210,3.46e-31,111.0,"COG2261@1|root,COG2261@2|Bacteria,1P15D@1224|Proteobacteria,1SSC2@1236|Gammaproteobacteria,3X6WR@551|Erwinia",1236|Gammaproteobacteria,S,transglycosylase associated protein,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5098,465817.ETA_19180,2.5399999999999998e-42,139.0,"2CBKZ@1|root,32RTK@2|Bacteria,1N1WZ@1224|Proteobacteria,1SB5M@1236|Gammaproteobacteria,3X6WB@551|Erwinia",1236|Gammaproteobacteria,S,Biofilm development protein YmgB/AriR,ycgZ,-,-,ko:K21974,-,-,-,-,ko00000,-,-,-,YmgB
Cluster_5099,465817.ETA_19390,1.0800000000000002e-43,142.0,"2CCWH@1|root,32RKW@2|Bacteria,1MZFZ@1224|Proteobacteria,1S9BX@1236|Gammaproteobacteria,3X6VB@551|Erwinia",1236|Gammaproteobacteria,S,Virulence protein msgA,msgA,-,-,-,-,-,-,-,-,-,-,-,DinI
Cluster_5101,1484158.PSNIH1_07890,7.73e-42,138.0,"2DNXI@1|root,32ZNS@2|Bacteria,1N6SW@1224|Proteobacteria,1SEW4@1236|Gammaproteobacteria,3W153@53335|Pantoea",1236|Gammaproteobacteria,S,Ogr/Delta-like zinc finger,-,-,-,-,-,-,-,-,-,-,-,-,Ogr_Delta
Cluster_5102,634500.EbC_42590,1.16e-47,152.0,"COG0425@1|root,COG0425@2|Bacteria,1MZA5@1224|Proteobacteria,1S8TC@1236|Gammaproteobacteria,3X6TM@551|Erwinia",1236|Gammaproteobacteria,J,"Sulfur carrier protein involved in sulfur trafficking in the cell. Part of a sulfur-relay system required for 2-thiolation during synthesis of 2-thiouridine of the modified wobble base 5- methylaminomethyl-2-thiouridine (mnm(5)s(2)U) in tRNA. Interacts with IscS and stimulates its cysteine desulfurase activity. Accepts an activated sulfur from IscS, which is then transferred to TusD, and thus determines the direction of sulfur flow from IscS to 2-thiouridine formation. Also appears to be involved in sulfur transfer for the biosynthesis of molybdopterin",tusA,"GO:0002097,GO:0002098,GO:0002143,GO:0003674,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006732,GO:0006777,GO:0006793,GO:0006796,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0018130,GO:0019538,GO:0019637,GO:0019720,GO:0019725,GO:0034227,GO:0034470,GO:0034641,GO:0034660,GO:0042592,GO:0043170,GO:0043412,GO:0043545,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048878,GO:0051186,GO:0051188,GO:0051189,GO:0055082,GO:0065007,GO:0065008,GO:0071704,GO:0090304,GO:0090407,GO:0097163,GO:0140104,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576",-,ko:K04085,"ko04122,map04122",-,-,-,"ko00000,ko00001,ko01000,ko03016",-,-,-,TusA
Cluster_5103,1229485.AMYV01000010_gene838,1.2100000000000002e-37,135.0,"COG0600@1|root,COG0600@2|Bacteria,1MXRM@1224|Proteobacteria,1S00G@1236|Gammaproteobacteria",1236|Gammaproteobacteria,P,ABC-type nitrate sulfonate bicarbonate transport system permease component,-,-,-,ko:K02050,-,M00188,-,-,"ko00000,ko00002,ko02000","3.A.1.16,3.A.1.17",-,-,BPD_transp_1
Cluster_5104,371042.NG99_22365,9.59e-38,127.0,"2CCWH@1|root,32RKW@2|Bacteria,1MZFZ@1224|Proteobacteria,1S9BX@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Virulence protein msgA,msgA,-,-,-,-,-,-,-,-,-,-,-,DinI
Cluster_5107,665029.EAMY_2709,2.55e-46,149.0,"COG0695@1|root,COG0695@2|Bacteria,1N7YD@1224|Proteobacteria,1SCFR@1236|Gammaproteobacteria,3X6V2@551|Erwinia",1236|Gammaproteobacteria,O,Glutaredoxin,nrdH,"GO:0003674,GO:0003824,GO:0006091,GO:0008150,GO:0008152,GO:0009055,GO:0009893,GO:0009987,GO:0016491,GO:0019222,GO:0019725,GO:0022900,GO:0042592,GO:0043085,GO:0044093,GO:0044237,GO:0045454,GO:0048518,GO:0050789,GO:0050790,GO:0050794,GO:0051341,GO:0051353,GO:0055114,GO:0065007,GO:0065008,GO:0065009",-,ko:K06191,-,-,-,-,ko00000,-,-,-,Glutaredoxin
Cluster_5108,465817.ETA_20620,1.8e-43,142.0,"COG5645@1|root,COG5645@2|Bacteria,1MZSU@1224|Proteobacteria,1S9EJ@1236|Gammaproteobacteria,3X6V9@551|Erwinia",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1375),yceK,"GO:0005575,GO:0005623,GO:0006950,GO:0006974,GO:0008150,GO:0009279,GO:0009987,GO:0016020,GO:0019867,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031241,GO:0031246,GO:0031975,GO:0033554,GO:0044425,GO:0044462,GO:0044464,GO:0050896,GO:0051716,GO:0071944,GO:0098552",-,-,-,-,-,-,-,-,-,-,DUF1375
Cluster_5109,349966.DJ58_2828,2.65e-26,99.0,"2FG82@1|root,3484F@2|Bacteria,1P2E9@1224|Proteobacteria,1SS3M@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5110,61647.LG71_08195,1.4200000000000001e-43,142.0,"2C5EY@1|root,32YQJ@2|Bacteria,1N8K7@1224|Proteobacteria,1SADI@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Domain of unknown function (DUF4160),-,-,-,-,-,-,-,-,-,-,-,-,DUF4160
Cluster_5111,1484158.PSNIH1_09500,4.6e-40,133.0,"COG1722@1|root,COG1722@2|Bacteria,1N72V@1224|Proteobacteria,1SC7N@1236|Gammaproteobacteria,3W14I@53335|Pantoea",1236|Gammaproteobacteria,L,"Bidirectionally degrades single-stranded DNA into large acid-insoluble oligonucleotides, which are then degraded further into small acid-soluble oligonucleotides",xseB,"GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004529,GO:0004536,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006308,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008855,GO:0009056,GO:0009057,GO:0009318,GO:0009987,GO:0016787,GO:0016788,GO:0016796,GO:0016895,GO:0019439,GO:0032991,GO:0034641,GO:0034655,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0140097,GO:1901360,GO:1901361,GO:1901575,GO:1902494",3.1.11.6,ko:K03602,"ko03430,map03430",-,-,-,"ko00000,ko00001,ko01000,ko03400",-,-,-,Exonuc_VII_S
Cluster_5113,665029.EAMY_3588,5.7e-39,130.0,"2DY8N@1|root,32V4Y@2|Bacteria,1N36C@1224|Proteobacteria,1SA9U@1236|Gammaproteobacteria,3X6SX@551|Erwinia",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1158),ybdJ,-,-,-,-,-,-,-,-,-,-,-,DUF1158
Cluster_5114,665029.EAMY_3681,4.57e-49,156.0,"COG0759@1|root,COG0759@2|Bacteria,1N6U4@1224|Proteobacteria,1SCG6@1236|Gammaproteobacteria",1236|Gammaproteobacteria,S,Could be involved in insertion of integral membrane proteins into the membrane,yidD,"GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0008104,GO:0008150,GO:0008565,GO:0009987,GO:0015031,GO:0015833,GO:0016020,GO:0016021,GO:0016043,GO:0031224,GO:0031226,GO:0032977,GO:0033036,GO:0034613,GO:0042886,GO:0044425,GO:0044459,GO:0044464,GO:0045184,GO:0051179,GO:0051205,GO:0051234,GO:0051641,GO:0061024,GO:0070727,GO:0071702,GO:0071705,GO:0071840,GO:0071944,GO:0072657,GO:0090150",-,ko:K08998,-,-,-,-,ko00000,-,-,-,Haemolytic
Cluster_5116,634500.EbC_15800,2.75e-28,103.0,"2EJD7@1|root,33D48@2|Bacteria,1NKJQ@1224|Proteobacteria,1SJHF@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,DUF2116
Cluster_5118,362663.ECP_4549,1.0399999999999998e-42,141.0,"COG2963@1|root,COG2963@2|Bacteria,1N28Z@1224|Proteobacteria,1SJ9F@1236|Gammaproteobacteria",1236|Gammaproteobacteria,L,Transposase,-,-,-,ko:K07483,-,-,-,-,ko00000,-,-,-,HTH_Tnp_1
Cluster_5119,35703.DQ02_13945,6.5099999999999996e-24,92.8,"2E5MA@1|root,330C8@2|Bacteria,1NDW3@1224|Proteobacteria,1SEJS@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5120,465817.ETA_01160,1.0499999999999999e-40,135.0,"COG3074@1|root,COG3074@2|Bacteria,1MZJE@1224|Proteobacteria,1S8TG@1236|Gammaproteobacteria,3X6VE@551|Erwinia",1236|Gammaproteobacteria,D,"Non-essential, abundant cell division factor that is required for proper Z-ring formation. It is recruited early to the divisome by direct interaction with FtsZ, stimulating Z-ring assembly and thereby promoting cell division earlier in the cell cycle. Its recruitment to the Z-ring requires functional FtsA or ZipA",zapB,"GO:0000003,GO:0000910,GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0007049,GO:0008150,GO:0009987,GO:0019954,GO:0022402,GO:0022414,GO:0032153,GO:0032505,GO:0042802,GO:0043093,GO:0044424,GO:0044444,GO:0044464,GO:0051301",-,ko:K09892,-,-,-,-,"ko00000,ko03036",-,-,-,ZapB
Cluster_5121,465817.ETA_30060,1.55e-36,124.0,"COG0236@1|root,COG0236@2|Bacteria,1N9TK@1224|Proteobacteria,1SDZI@1236|Gammaproteobacteria",1236|Gammaproteobacteria,IQ,acyl carrier protein,-,-,-,ko:K02078,-,-,-,-,"ko00000,ko00001",-,-,-,PP-binding
Cluster_5122,1249634.D781_1688,1.55e-34,131.0,"COG3673@1|root,COG3673@2|Bacteria,1R405@1224|Proteobacteria,1RZUD@1236|Gammaproteobacteria,40488@613|Serratia",1236|Gammaproteobacteria,S,Uncharacterized alpha/beta hydrolase domain (DUF2235),-,-,-,-,-,-,-,-,-,-,-,-,DUF2235
Cluster_5123,634500.EbC_19230,3.5900000000000004e-47,152.0,"COG3313@1|root,COG3313@2|Bacteria,1NGD5@1224|Proteobacteria,1SCBM@1236|Gammaproteobacteria,3X6T6@551|Erwinia",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1289),ydhL,-,-,ko:K06938,-,-,-,-,ko00000,-,-,-,DUF1289
Cluster_5124,630626.EBL_c39880,2.9300000000000002e-37,126.0,"COG0236@1|root,COG0236@2|Bacteria,1NHQD@1224|Proteobacteria,1SA25@1236|Gammaproteobacteria",1236|Gammaproteobacteria,IQ,acyl carrier protein,AKN40_0794,-,-,-,-,-,-,-,-,-,-,-,PP-binding
Cluster_5125,1214065.BAGV01000086_gene26,1.7500000000000002e-26,100.0,"COG1918@1|root,COG1918@2|Bacteria,1N8ZJ@1224|Proteobacteria,1S9TZ@1236|Gammaproteobacteria,283NB@191675|unclassified Enterobacteriaceae",1236|Gammaproteobacteria,P,FeoA,feoA,"GO:0000041,GO:0006810,GO:0006811,GO:0006812,GO:0006826,GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0015684,GO:0030001,GO:0033554,GO:0034220,GO:0034755,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0070627,GO:0070838,GO:0072511,GO:0097286,GO:0098655,GO:0098657,GO:0098659,GO:0098660,GO:0098662,GO:0098707,GO:0098711,GO:0098739,GO:0099587,GO:1903874",-,ko:K04758,-,-,-,-,"ko00000,ko02000",-,-,-,FeoA
Cluster_5126,1076550.LH22_02375,3.25e-44,144.0,"COG0636@1|root,32S3K@2|Bacteria,1N1NA@1224|Proteobacteria,1S9MD@1236|Gammaproteobacteria,3W13U@53335|Pantoea",1236|Gammaproteobacteria,C,"F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation",atpE,"GO:0003674,GO:0003824,GO:0005215,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006163,GO:0006164,GO:0006725,GO:0006753,GO:0006754,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0008324,GO:0009058,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009167,GO:0009168,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009987,GO:0015075,GO:0015077,GO:0015078,GO:0015318,GO:0015399,GO:0015405,GO:0015672,GO:0015985,GO:0015986,GO:0016020,GO:0016021,GO:0016462,GO:0016469,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0017144,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019829,GO:0022804,GO:0022853,GO:0022857,GO:0022890,GO:0031224,GO:0032991,GO:0033177,GO:0034220,GO:0034641,GO:0034654,GO:0036442,GO:0042623,GO:0042625,GO:0042626,GO:0043492,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044425,GO:0044464,GO:0044769,GO:0045259,GO:0045263,GO:0046034,GO:0046390,GO:0046483,GO:0046933,GO:0046961,GO:0051179,GO:0051234,GO:0055085,GO:0055086,GO:0071704,GO:0072521,GO:0072522,GO:0090407,GO:0090662,GO:0098655,GO:0098660,GO:0098662,GO:0098796,GO:0099131,GO:0099132,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1902600",-,ko:K02110,"ko00190,ko00195,ko01100,map00190,map00195,map01100",M00157,-,-,"ko00000,ko00001,ko00002,ko00194",3.A.2.1,-,-,ATP-synt_C
Cluster_5127,371042.NG99_27035,1.0099999999999999e-38,130.0,"2C8HQ@1|root,333I3@2|Bacteria,1N98G@1224|Proteobacteria,1ST7D@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,ParG
Cluster_5128,592316.Pat9b_4050,2.14e-32,116.0,"2921C@1|root,2ZPKK@2|Bacteria,1REBZ@1224|Proteobacteria,1S3SZ@1236|Gammaproteobacteria,3W12N@53335|Pantoea",1236|Gammaproteobacteria,S,Antirestriction protein,-,-,-,-,-,-,-,-,-,-,-,-,Antirestrict
Cluster_5129,1484158.PSNIH1_18025,1.38e-45,147.0,"COG3077@1|root,COG3077@2|Bacteria,1N8G2@1224|Proteobacteria,1SCQI@1236|Gammaproteobacteria,3W19J@53335|Pantoea",1236|Gammaproteobacteria,L,RelB antitoxin,relB,-,-,ko:K18918,-,-,-,-,"ko00000,ko02048,ko03000",-,-,-,RelB
Cluster_5130,371042.NG99_03565,8.000000000000001e-49,155.0,"COG0227@1|root,COG0227@2|Bacteria,1MZ57@1224|Proteobacteria,1S8UG@1236|Gammaproteobacteria,3X6NY@551|Erwinia",1236|Gammaproteobacteria,J,Belongs to the bacterial ribosomal protein bL28 family,rpmB,"GO:0000027,GO:0003674,GO:0003735,GO:0005198,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015934,GO:0016043,GO:0019538,GO:0022607,GO:0022613,GO:0022618,GO:0022625,GO:0022626,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0042254,GO:0042255,GO:0042273,GO:0043043,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0065003,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:1901564,GO:1901566,GO:1901576,GO:1990904",-,ko:K02902,"ko03010,map03010",M00178,-,-,"br01610,ko00000,ko00001,ko00002,ko03011",-,-,-,Ribosomal_L28
Cluster_5131,634500.EbC_16560,8.38e-42,137.0,"COG0236@1|root,COG0236@2|Bacteria,1MZ4P@1224|Proteobacteria,1S8X4@1236|Gammaproteobacteria,3X6T8@551|Erwinia",1236|Gammaproteobacteria,IQ,Carrier of the growing fatty acid chain in fatty acid biosynthesis,acpP,"GO:0000035,GO:0000036,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0006643,GO:0006644,GO:0006664,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008289,GO:0008610,GO:0008654,GO:0009058,GO:0009245,GO:0009247,GO:0009311,GO:0009312,GO:0009987,GO:0016051,GO:0016053,GO:0019637,GO:0019752,GO:0019842,GO:0031177,GO:0032787,GO:0033218,GO:0036094,GO:0042221,GO:0042493,GO:0043167,GO:0043168,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0044620,GO:0046394,GO:0046467,GO:0046493,GO:0048037,GO:0050896,GO:0051192,GO:0071704,GO:0072330,GO:0072341,GO:0090407,GO:0140104,GO:1901135,GO:1901137,GO:1901269,GO:1901271,GO:1901576,GO:1903509",-,ko:K02078,-,-,-,-,"ko00000,ko00001",-,-,-,PP-binding
Cluster_5132,665029.EAMY_2021,7.16e-43,140.0,"2CYZ3@1|root,32T57@2|Bacteria,1N493@1224|Proteobacteria,1S97R@1236|Gammaproteobacteria,3X6VU@551|Erwinia",1236|Gammaproteobacteria,S,YobH-like protein,yobH,-,-,-,-,-,-,-,-,-,-,-,YobH
Cluster_5133,465817.ETA_06050,1.43e-40,134.0,"2CF73@1|root,32RSY@2|Bacteria,1N033@1224|Proteobacteria,1SC0F@1236|Gammaproteobacteria,3X6U7@551|Erwinia",1236|Gammaproteobacteria,S,Protein of unknown function (DUF1435),yjjZ,-,-,-,-,-,-,-,-,-,-,-,DUF1435
Cluster_5134,1267600.JFGT01000006_gene1389,2.3099999999999998e-30,108.0,"COG4238@1|root,COG4238@2|Bacteria,1MZCW@1224|Proteobacteria,1S8YB@1236|Gammaproteobacteria,3W13E@53335|Pantoea",1236|Gammaproteobacteria,M,interacts with peptidoglycan to maintain the integrity of the cell envelope,lpp,"GO:0003674,GO:0005488,GO:0005515,GO:0005539,GO:0005575,GO:0005623,GO:0006629,GO:0008150,GO:0008152,GO:0008289,GO:0009279,GO:0009987,GO:0016020,GO:0016021,GO:0019867,GO:0030258,GO:0030312,GO:0030313,GO:0031224,GO:0031230,GO:0031975,GO:0042802,GO:0042834,GO:0044237,GO:0044238,GO:0044255,GO:0044425,GO:0044462,GO:0044464,GO:0045203,GO:0071704,GO:0071944,GO:0097367",-,ko:K06078,-,-,-,-,"ko00000,ko01011",-,-,-,LPP
Cluster_5135,1397284.AYMN01000014_gene473,1.25e-24,96.7,"2B58A@1|root,32WK2@2|Bacteria,1N30G@1224|Proteobacteria,1SAKU@1236|Gammaproteobacteria,403DI@613|Serratia",1236|Gammaproteobacteria,S,Protein of unknown function (DUF2502),yaaX,-,-,-,-,-,-,-,-,-,-,-,DUF2502
Cluster_5137,665029.EAMY_3308,6.759999999999999e-28,103.0,"2E8D0@1|root,332RI@2|Bacteria,1N8FV@1224|Proteobacteria,1SCBJ@1236|Gammaproteobacteria,3X6WQ@551|Erwinia",1236|Gammaproteobacteria,S,Phage shock protein G (Phageshock_PspG),pspG,"GO:0006950,GO:0008150,GO:0009271,GO:0009605,GO:0009607,GO:0009615,GO:0043207,GO:0050896,GO:0051704,GO:0051707,GO:0098586",-,-,-,-,-,-,-,-,-,-,Phageshock_PspG
Cluster_5138,1267600.JFGT01000002_gene334,4.72e-34,118.0,"COG3114@1|root,COG3114@2|Bacteria,1NGBM@1224|Proteobacteria,1SGGH@1236|Gammaproteobacteria,3W14E@53335|Pantoea",1236|Gammaproteobacteria,U,Required for the export of heme to the periplasm for the biogenesis of c-type cytochromes,ccmD,"GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0009898,GO:0015886,GO:0016020,GO:0031224,GO:0031226,GO:0031235,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051181,GO:0051234,GO:0071702,GO:0071705,GO:0071944,GO:0098552,GO:0098562,GO:1901678",-,ko:K02196,"ko02010,map02010",-,-,-,"ko00000,ko00001,ko02000",3.A.1.107,-,"iB21_1397.B21_02084,iBWG_1329.BWG_1971,iE2348C_1286.E2348C_2342,iEC042_1314.EC042_2439,iEC55989_1330.EC55989_2451,iECABU_c1320.ECABU_c25320,iECBD_1354.ECBD_1462,iECB_1328.ECB_02125,iECDH10B_1368.ECDH10B_2355,iECDH1ME8569_1439.ECDH1ME8569_2133,iECD_1391.ECD_02125,iECED1_1282.ECED1_2663,iECH74115_1262.ECH74115_3335,iECIAI1_1343.ECIAI1_2280,iECIAI39_1322.ECIAI39_2336,iECNA114_1301.ECNA114_2290,iECO103_1326.ECO103_2673,iECO111_1330.ECO111_2934,iECO26_1355.ECO26_3124,iECOK1_1307.ECOK1_2432,iECP_1309.ECP_2238,iECS88_1305.ECS88_2345,iECSE_1348.ECSE_2466,iECSF_1327.ECSF_2079,iECSP_1301.ECSP_3077,iECUMN_1333.ECUMN_2533,iECs_1301.ECs3087,iEKO11_1354.EKO11_1558,iETEC_1333.ETEC_2332,iEcDH1_1363.EcDH1_1461,iEcE24377_1341.EcE24377A_2497,iEcHS_1320.EcHS_A2336,iEcSMS35_1347.EcSMS35_2346,iEcolC_1368.EcolC_1452,iJO1366.b2198,iLF82_1304.LF82_0276,iNRG857_1313.NRG857_11155,iSDY_1059.SDY_0880,iSFV_1184.SFV_2274,iSF_1195.SF2282,iSSON_1240.SSON_2256,iS_1188.S2412,iUMN146_1321.UM146_05815,iUMNK88_1353.UMNK88_2745,iUTI89_1310.UTI89_C2476,iY75_1357.Y75_RS11500,iZ_1308.Z3455,ic_1306.c2735",CcmD
Cluster_5139,741091.Rahaq_4885,9.8e-41,134.0,"COG2879@1|root,COG2879@2|Bacteria,1N6TY@1224|Proteobacteria,1S8VA@1236|Gammaproteobacteria,3FIHI@34037|Rahnella",1236|Gammaproteobacteria,S,Pfam:DUF466,yjiX,"GO:0006950,GO:0006974,GO:0008150,GO:0009987,GO:0033554,GO:0050896,GO:0051716",-,-,-,-,-,-,-,-,-,-,Sel_put
Cluster_5141,1166130.H650_19065,5.52e-33,115.0,"2E9MC@1|root,32U4J@2|Bacteria,1MZYU@1224|Proteobacteria,1S9HJ@1236|Gammaproteobacteria,3X2S0@547|Enterobacter",1236|Gammaproteobacteria,S,Bacterial protein of unknown function (DUF903),ygdi3,-,-,-,-,-,-,-,-,-,-,-,DUF903
Cluster_5142,571.MC52_15005,2.56e-06,48.1,"2DY7K@1|root,348HI@2|Bacteria,1P085@1224|Proteobacteria,1SRIM@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5143,214092.YPO0179,4.66e-41,135.0,"COG3089@1|root,COG3089@2|Bacteria,1N6TM@1224|Proteobacteria,1SCDE@1236|Gammaproteobacteria,41GGC@629|Yersinia",1236|Gammaproteobacteria,S,Belongs to the UPF0270 family,yheU,-,-,ko:K09898,-,-,-,-,ko00000,-,-,-,UPF0270
Cluster_5145,741091.Rahaq_4504,7.440000000000001e-29,105.0,"2FFMP@1|root,302I4@2|Bacteria,1QPQN@1224|Proteobacteria,1TNFG@1236|Gammaproteobacteria,3FIH7@34037|Rahnella",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5147,205918.Psyr_1432,5.2299999999999995e-23,91.3,"2EPSK@1|root,33HD3@2|Bacteria,1NGZE@1224|Proteobacteria,1SH9M@1236|Gammaproteobacteria",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5148,741091.Rahaq_4504,9.05e-30,107.0,"2FFMP@1|root,302I4@2|Bacteria,1QPQN@1224|Proteobacteria,1TNFG@1236|Gammaproteobacteria,3FIH7@34037|Rahnella",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5149,1035839.AFNK01000044_gene987,2.6899999999999997e-24,102.0,"COG4644@1|root,COG4644@2|Bacteria,1MUIU@1224|Proteobacteria,1RPZZ@1236|Gammaproteobacteria",1236|Gammaproteobacteria,L,Transposase,tnpA,-,-,-,-,-,-,-,-,-,-,-,"DDE_Tnp_Tn3,DUF4158"
Cluster_5150,634499.EpC_27040,2.44e-40,134.0,"2DX5P@1|root,343GQ@2|Bacteria,1P2QD@1224|Proteobacteria,1SR8N@1236|Gammaproteobacteria,3X6TE@551|Erwinia",1236|Gammaproteobacteria,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Cluster_5151,634500.EbC_15570,1.26e-33,117.0,"2CE55@1|root,32RZ6@2|Bacteria,1N16W@1224|Proteobacteria,1S9Z8@1236|Gammaproteobacteria,3X6W4@551|Erwinia",1236|Gammaproteobacteria,S,YccJ-like protein,yccJ,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464",-,-,-,-,-,-,-,-,-,-,YccJ
Cluster_5152,665029.EAMY_2043,6.449999999999999e-45,145.0,"2CFYS@1|root,32S2T@2|Bacteria,1MZTI@1224|Proteobacteria,1S8YF@1236|Gammaproteobacteria,3X6TD@551|Erwinia",1236|Gammaproteobacteria,L,DNA polymerase III theta subunit,holE,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0009360,GO:0032991,GO:0042575,GO:0044424,GO:0044444,GO:0044464,GO:0044776,GO:0061695,GO:1902494,GO:1990234",2.7.7.7,ko:K02345,"ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440",M00260,"R00375,R00376,R00377,R00378",RC02795,"ko00000,ko00001,ko00002,ko01000,ko03032,ko03400",-,-,-,DNA_pol3_theta
